VE_REF beta.se.VE_REF
GER34 0
GER34 0
GER34 0
GER34 0.15898
GER34 0
GER34 0
GER34 0.16608
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER34 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0.17311
GER35 0
GER35 0
GER35 0
GER35 0.50917
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0.30253
GER35 0
GER35 0
GER35 0.31917
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER35 0
GER36 0
GER36 0
GER36 0
GER36 0.78952
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0.2892
GER36 0
GER36 0
GER36 0
GER36 0.49701
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0.51928
GER36 0
GER36 0
GER36 0.66953
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER36 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0.25389
GER37 0
GER37 0
GER37 0
GER37 0.23633
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0.27166
GER37 0
GER37 0
GER37 0.25413
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER37 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0
GER48 0.59759
GER48 0
GER48 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0.21602
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN12 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0.10671
SWN16 0.18173
SWN16 0
SWN16 0
SWN16 0.10325
SWN16 0
SWN16 0
SWN16 0.37561
SWN16 0
SWN16 0
SWN16 0
SWN16 0.84958
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN16 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0.21069
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0.20862
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
SWN22 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0.53727
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN86 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0.25406
DEN88 0
DEN88 0
DEN88 0
DEN88 0.35027
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0
DEN88 0.29945
DEN88 0
DEN88 0.42396
DEN88 0
DEN88 0
DEN88 0.27058
DEN88 0
DEN88 0
DEN88 0.28698
DEN88 0
DEN88 0
DEN88 0
DEN88 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0.12959
GER15 0
GER15 0
GER15 0
GER15 0.29655
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0.15562
GER15 0
GER15 0
GER15 0.17335
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
GER15 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0.09308
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0.17793
SWN0 0
SWN0 0
SWN0 0.23269
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN0 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 1.04508
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 1.2075
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
SWN36 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0.09428
DEN30 0.10008
DEN30 0
DEN30 0
DEN30 0.62485
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN30 0.18417
DEN30 0
DEN30 0
DEN30 0.11092
DEN30 0
DEN30 0
DEN30 0.13691
DEN30 0
DEN30 0
DEN30 0
DEN30 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0.12785
DEN29 0
DEN29 0
DEN29 0
DEN29 0.33822
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0
DEN29 0.14742
DEN29 0
DEN29 0.13515
DEN29 0
DEN29 0
DEN29 0.13532
DEN29 0
DEN29 0
DEN29 0.11483
DEN29 0
DEN29 0
DEN29 0
DEN29 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0.20133
GER31 0
GER31 0
GER31 0
GER31 0.42369
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0.45207
GER31 0
GER31 0
GER31 0.54423
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
GER31 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0.53496
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0.30531
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN4 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN6 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0.70674
DEN7 0
DEN7 0
DEN7 0
DEN7 0.6285
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN7 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0.46259
DEN11 0
DEN11 0
DEN11 0
DEN11 0.26968
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0.22434
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN11 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0.56362
DEN36 0
DEN36 0
DEN36 0
DEN36 0.47443
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN36 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0.98621
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0.94976
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0.62504
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN38 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0.62168
DEN53 0
DEN53 0
DEN53 0
DEN53 0.65722
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN53 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0.48315
DEN54 0
DEN54 0
DEN54 0
DEN54 0.40953
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN54 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0.56596
DEN60 0
DEN60 0
DEN60 0
DEN60 0.56188
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN60 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0.98996
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0.94291
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0.88371
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN66 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0.95884
DEN75 0
DEN75 0
DEN75 0
DEN75 0.85943
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0.51779
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN75 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN110 0.26746
DEN110 0
DEN110 0.19994
DEN110 0
DEN110 0.57337
DEN110 0
DEN110 0.22548
DEN110 0.54378
DEN110 0.59774
DEN110 0.76225
DEN110 0
DEN110 0
DEN110 0.29581
DEN110 0.39414
DEN110 0
DEN110 0.37349
DEN110 0.27551
DEN110 0
DEN110 0.2013
DEN110 0
DEN110 0
DEN110 0.18332
DEN110 0
DEN110 0
DEN110 0
DEN110 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0.512
DEN111 0
DEN111 0.0815
DEN111 0.10347
DEN111 0.68943
DEN111 0
DEN111 0.17288
DEN111 0.82976
DEN111 0
DEN111 0.3843
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN111 0.45395
DEN111 0.46302
DEN111 0
DEN111 0.08898
DEN111 0
DEN111 0
DEN111 0.12096
DEN111 0
DEN111 0
DEN111 0
DEN111 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN114 0.19863
DEN114 0
DEN114 0.11292
DEN114 0.23579
DEN114 0.45869
DEN114 0
DEN114 0.23514
DEN114 0.40882
DEN114 0.59774
DEN114 0.6437
DEN114 0
DEN114 0
DEN114 0.2565
DEN114 0
DEN114 0.20046
DEN114 0.52053
DEN114 0.27967
DEN114 0.36514
DEN114 0.17354
DEN114 0
DEN114 0
DEN114 0.22019
DEN114 0
DEN114 0
DEN114 0
DEN114 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0.98543
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0.93637
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN124 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0
DEN125 0.18596
DEN125 0
DEN125 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0
DEN132 0.1844
DEN132 0
DEN132 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0.47804
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0.37412
DEN133 0
DEN133 0
DEN133 0
DEN133 0.30132
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
DEN133 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 1.05046
GER1 0
GER1 0
GER1 0
GER1 1.28831
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER1 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 1.3231
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0.59266
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
GER38 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 1.02636
SWN5 0
SWN5 0
SWN5 0.1499
SWN5 1.25591
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 1.24826
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN5 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 1.00803
SWN20 0
SWN20 0
SWN20 0
SWN20 1.23971
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 1.2682
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN20 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 1.01638
SWN25 0
SWN25 0
SWN25 0
SWN25 1.24706
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
SWN25 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0.87139
GER3 0
GER3 0.15711
GER3 0.21821
GER3 0.86869
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0.23491
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER3 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 1.01196
GER27 0
GER27 0.09136
GER27 0
GER27 1.24142
GER27 0
GER27 0.11162
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0.09904
GER27 0
GER27 0
GER27 0.09618
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER27 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 1.36036
GER39 0
GER39 0.11826
GER39 0
GER39 0
GER39 0
GER39 0.1465
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0.12283
GER39 0.83561
GER39 0
GER39 0.13226
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
GER39 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0.99573
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0.95813
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN1 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0.09386
DEN8 0
DEN8 0
DEN8 0
DEN8 0.15418
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN8 0.09565
DEN8 0
DEN8 0.10587
DEN8 0
DEN8 0
DEN8 0.119
DEN8 0
DEN8 0
DEN8 0.09538
DEN8 0
DEN8 0
DEN8 0
DEN8 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0.27015
DEN9 0
DEN9 0.19485
DEN9 0
DEN9 0
DEN9 0.28328
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN9 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0.09816
DEN13 0
DEN13 0
DEN13 0
DEN13 0.24338
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN13 0.1153
DEN13 0
DEN13 0
DEN13 0.10763
DEN13 0
DEN13 0
DEN13 0.43254
DEN13 0
DEN13 0
DEN13 0
DEN13 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0.28691
DEN19 0.20129
DEN19 0
DEN19 0
DEN19 1.07703
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN19 0.21844
DEN19 0
DEN19 0
DEN19 0.23293
DEN19 0
DEN19 0
DEN19 0.39829
DEN19 0
DEN19 0
DEN19 0
DEN19 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 1.15486
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0.31423
DEN24 0
DEN24 0.32499
DEN24 0
DEN24 0
DEN24 0.39408
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN24 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0.12164
DEN34 0.17728
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN34 0.17974
DEN34 0
DEN34 0
DEN34 0.28218
DEN34 0
DEN34 0
DEN34 0
DEN34 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0.16352
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0.14302
DEN35 0
DEN35 0.17181
DEN35 0
DEN35 0
DEN35 0.20924
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN35 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0.14648
DEN39 0.21624
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN39 0.25355
DEN39 0
DEN39 0
DEN39 0.74123
DEN39 0
DEN39 0
DEN39 0
DEN39 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0.10339
DEN42 0
DEN42 0
DEN42 0
DEN42 0.46587
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN42 0.41026
DEN42 0.0998
DEN42 0
DEN42 0.11956
DEN42 0.70035
DEN42 0
DEN42 0.12284
DEN42 0
DEN42 0
DEN42 0.11805
DEN42 0
DEN42 0
DEN42 0
DEN42 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 1.01546
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0.94102
DEN43 0
DEN43 0
DEN43 0.15758
DEN43 0
DEN43 0.10997
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN43 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0.11769
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN44 0.1263
DEN44 0
DEN44 0.13371
DEN44 0
DEN44 0
DEN44 0.11911
DEN44 0
DEN44 0
DEN44 0.10396
DEN44 0
DEN44 0
DEN44 0
DEN44 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0.99335
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0.95625
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0.11064
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN55 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0.1898
DEN58 0.13689
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN58 0.19811
DEN58 0
DEN58 0
DEN58 0
DEN58 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0.09073
DEN68 0.11604
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN68 0.11426
DEN68 0
DEN68 0
DEN68 0.19763
DEN68 0
DEN68 0
DEN68 0
DEN68 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0.10113
DEN82 0.23773
DEN82 0
DEN82 0
DEN82 0.56937
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN82 1.05059
DEN82 0
DEN82 0.118
DEN82 0
DEN82 0
DEN82 0.10635
DEN82 0
DEN82 0
DEN82 0.2036
DEN82 0
DEN82 0
DEN82 0
DEN82 0
DEN83 0
DEN83 0
DEN83 0
